Date,Open,High,Low,Close,FW Moving Average 25,RWG
5/12/22 13:32,389.34,389.7617,388.93,389.56,389.8289,Green
5/12/22 13:34,389.56,389.56,388.25,388.88,389.7213,Red
5/12/22 13:36,388.86,388.9414,388.51,388.89,389.6221,White
5/12/22 13:38,388.89,388.98,387.94,388.01,389.4644,Red
5/12/22 13:40,388.01,388.06,387.72,387.845,389.3055,Red
5/12/22 13:42,387.845,387.99,387.62,387.66,389.1429,Red
5/12/22 13:44,387.66,388.06,387.52,387.68,388.9925,White
5/12/22 13:46,387.68,387.9,387.5701,387.69,388.8546,White
5/12/22 13:48,387.69,387.7,387,387.0236,388.6753,Red
5/12/22 13:50,387.0236,387.06,386.54,386.59,388.4765,Red
5/12/22 13:52,386.59,387.05,386.54,386.78,388.3044,White
5/12/22 13:54,386.78,386.96,386.56,386.95,388.1576,White
5/12/22 13:56,386.9296,386.96,386.5,386.5,387.9873,Red
5/12/22 13:58,386.5,387.64,386.34,387.6083,387.9116,Green
5/12/22 14:00,387.6083,387.61,386.7399,387.04,387.7987,White
5/12/22 14:02,387.04,387.54,386.84,387.48,387.7276,White
5/12/22 14:04,387.47,387.96,387.26,387.9299,387.6991,Green
5/12/22 14:06,387.91,387.91,386.7501,386.8,387.5894,Red
5/12/22 14:08,386.8,387.25,386.6,386.73,387.4845,Red
5/12/22 14:10,386.73,386.74,386.0577,386.1,387.3401,Red
5/12/22 14:12,386.1,386.44,386.02,386.37,387.2256,White
5/12/22 14:14,386.37,386.64,386.06,386.28,387.1143,White
5/12/22 14:16,386.28,386.82,386.275,386.74,387.0466,Green
5/12/22 14:18,386.74,386.96,386.34,386.56,386.9735,White
5/12/22 14:20,386.56,387.33,386.47,387.1905,386.9573,Green
5/12/22 14:22,387.1905,387.76,387.0465,387.27,386.9538,White
5/12/22 14:24,387.27,387.27,386.42,386.42,386.8919,Red
5/12/22 14:26,386.42,386.87,386.25,386.77,386.8646,White
5/12/22 14:28,386.77,387.34,386.47,387.02,386.863,Green
5/12/22 14:30,387.02,387.1587,386.46,386.96,386.8598,White
5/12/22 14:32,386.96,387.17,386.36,386.36,386.8132,Red
5/12/22 14:34,386.36,386.38,385.6557,385.7489,386.7236,Red
5/12/22 14:36,385.7489,386.27,385.7,385.94,386.6547,White
5/12/22 14:38,385.92,386.15,385.64,386.08,386.6019,White
5/12/22 14:40,386.08,386.16,385.38,385.515,386.5085,Red
5/12/22 14:42,385.515,385.79,385.405,385.55,386.4212,White
5/12/22 14:44,385.55,385.87,385.1701,385.2,386.3107,Red
5/12/22 14:46,385.21,386.32,385.155,386.07,386.2725,Green
5/12/22 14:48,386.04,386.21,385.485,385.99,386.2295,White
5/12/22 14:50,385.99,386.16,385.52,385.57,386.1591,White
5/12/22 14:52,385.58,386.02,385.15,385.91,386.1194,White
5/12/22 14:54,385.93,386.47,385.77,386.38,386.1207,Green
5/12/22 14:56,386.38,386.47,385.75,385.83,386.0845,White
5/12/22 14:58,385.83,386.05,385.45,385.45,386.022,Red
5/12/22 15:00,385.45,385.7724,385.38,385.7349,385.9854,White
5/12/22 15:02,385.7349,386.57,385.48,385.49,385.9311,White
5/12/22 15:04,385.49,386.79,385.48,386.57,385.9625,White
5/12/22 15:06,386.59,387.08,386.395,386.645,385.9988,White
5/12/22 15:08,386.645,386.71,385.9,386.185,386.0001,Red
5/12/22 15:10,386.2,386.25,385.8,386.2,386.0036,White
5/12/22 15:12,386.22,386.25,385.37,385.82,385.981,White
5/12/22 15:14,385.82,386.29,385.72,386.13,385.9866,White
5/12/22 15:16,386.14,386.91,386,386.75,386.0409,Green
5/12/22 15:18,386.75,387.12,386.36,387.09,386.1213,Green
5/12/22 15:20,387.09,388.16,386.975,387.88,386.2624,Green
5/12/22 15:22,387.88,389.58,387.67,389.55,386.529,Green
5/12/22 15:24,389.55,389.92,389.09,389.535,386.7847,White
5/12/22 15:26,389.535,389.87,388.8,389.48,387.0245,White
5/12/22 15:28,389.48,390.35,389.28,389.6355,387.2654,White
5/12/22 15:30,389.6355,389.8,388.05,388.17,387.3826,Red
5/12/22 15:32,388.17,388.9601,388.0901,388.48,387.5154,White
5/12/22 15:34,388.48,389.98,388.4301,389.2,387.6947,Green
5/12/22 15:36,389.2,389.69,388.4301,389.3,387.8693,White
5/12/22 15:38,389.3,389.64,388.595,388.72,387.9894,White
5/12/22 15:40,388.72,389.88,388.71,389.78,388.1826,Green
5/12/22 15:42,389.78,390.1,389.41,389.95,388.3759,Green
5/12/22 15:44,389.95,390.8,389.05,389.16,388.4961,Red
5/12/22 15:46,389.16,390.16,388.99,389.74,388.6523,White
5/12/22 15:48,389.76,389.98,389.26,389.9,388.8088,White
5/12/22 15:50,389.88,390.46,389.44,389.47,388.9185,White
5/12/22 15:52,389.47,391.51,389.47,391.5,389.1729,Green
5/12/22 15:54,391.5,391.55,390.28,390.72,389.3487,White
5/12/22 15:56,390.73,390.77,389.89,390.42,389.4887,White
5/12/22 15:58,390.42,391.72,390.42,391.62,389.7095,Green
5/12/22 16:00,391.63,392.58,391.45,392.39,389.9727,Green
5/13/22 9:32,396.73,397.13,396.57,397.04,390.5746,Green
5/13/22 9:34,397.02,397.32,396.46,396.555,391.1046,Red
5/13/22 9:36,396.555,396.68,395.61,396.03,391.5622,Red
5/13/22 9:38,396,397.43,395.83,397.27,392.0866,Green
5/13/22 9:40,397.24,397.53,396.73,396.92,392.5528,White
5/13/22 9:42,396.92,397.68,396.2699,396.96,392.9942,White
5/13/22 9:44,396.97,397.65,396.91,397.26,393.4359,White
5/13/22 9:46,397.26,397.75,397.18,397.3201,393.8585,White
5/13/22 9:48,397.3201,397.97,396.73,397.23,394.25,White
5/13/22 9:50,397.23,397.49,396.86,397.1,394.6081,White
5/13/22 9:52,397.1,398.15,397.1,397.8,394.9926,Green
5/13/22 9:54,397.8,398.77,397.8,398.7,395.4177,Green
5/13/22 9:56,398.69,399.07,398.69,398.75,395.8174,White
5/13/22 9:58,398.76,398.93,398.42,398.635,396.1791,Red
5/13/22 10:00,398.63,398.71,398.21,398.64,396.5107,White
5/13/22 10:02,398.64,399.27,398.4601,399.22,396.8597,Green
5/13/22 10:04,399.22,399.98,399.22,399.5689,397.207,Green
5/13/22 10:06,399.57,399.895,399.5,399.7155,397.5336,White
5/13/22 10:08,399.715,399.88,399.265,399.265,397.7948,Red
5/13/22 10:10,399.265,399.88,399.07,399.73,398.0629,White
5/13/22 10:12,399.73,400.1,399.29,399.91,398.3134,Green
5/13/22 10:14,399.91,399.95,399.38,399.79,398.5287,White
5/13/22 10:16,399.79,400.22,399.43,399.79,398.7161,White
5/13/22 10:18,399.78,399.97,399.48,399.75,398.8716,White
5/13/22 10:20,399.75,399.87,399.22,399.87,399.0114,White
5/13/22 10:22,399.87,400.6,399.8,400.57,399.1819,Green
5/13/22 10:24,400.57,401.19,400.56,400.95,399.3708,Green
5/13/22 10:26,400.93,401.29,400.9028,401.26,399.5701,Green
5/13/22 10:28,401.26,401.32,400.86,401.17,399.7463,White
5/13/22 10:30,401.17,401.49,400.96,400.98,399.8959,White
5/13/22 10:32,400.97,401.11,400.87,401.08,400.0407,White
5/13/22 10:34,401.08,401.35,400.99,401,400.1667,White
5/13/22 10:36,401.02,401.45,401.01,401.26,400.3012,White
5/13/22 10:38,401.25,401.4,401,401.15,400.4151,White
5/13/22 10:40,401.15,401.285,400.75,401.08,400.5115,White
5/13/22 10:42,401.08,401.17,400.65,400.79,400.5734,White
5/13/22 10:44,400.795,400.82,400.16,400.275,400.5865,Red
5/13/22 10:46,400.28,400.2878,399.35,399.55,400.539,Red
5/13/22 10:48,399.55,400.475,399.5,400.33,400.549,Green
5/13/22 10:50,400.33,400.4,400.08,400.14,400.5392,White
5/13/22 10:52,400.135,400.4492,399.995,400.36,400.5416,White
5/13/22 10:54,400.355,400.92,400.34,400.92,400.5837,Green
5/13/22 10:56,400.92,401.18,400.84,401.12,400.637,Green
5/13/22 10:58,401.12,401.31,400.69,400.8202,400.6628,Red
5/13/22 11:00,400.82,401.1,400.76,400.89,400.6893,White
5/13/22 11:02,400.89,400.97,400.255,400.46,400.6792,Red
5/13/22 11:04,400.48,401.03,400.41,400.7815,400.692,White
5/13/22 11:06,400.7815,401.03,400.44,400.85,400.7071,White
5/13/22 11:08,400.85,401.135,400.83,400.98,400.7289,White
5/13/22 11:10,400.99,401.15,400.7101,401.02,400.7501,White
5/13/22 11:12,401.02,401.16,400.853,400.94,400.7615,White
5/13/22 11:14,400.94,401.17,400.735,400.96,400.7733,White
5/13/22 11:16,400.96,401.19,400.6,400.8701,400.7782,White
5/13/22 11:18,400.8701,400.9,400.31,400.6899,400.7704,White
5/13/22 11:20,400.71,400.95,400.28,400.56,400.7541,White
5/13/22 11:22,400.55,401.1,400.52,400.94,400.7683,White
5/13/22 11:24,400.94,401.275,400.74,401.27,400.8084,Green
5/13/22 11:26,401.27,401.44,400.98,401.21,400.843,White
5/13/22 11:28,401.21,401.63,401.12,401.59,400.907,Green
5/13/22 11:30,401.5899,401.6,401.3202,401.55,400.9665,White
5/13/22 11:32,401.56,401.75,401.41,401.44,401.0161,White
5/13/22 11:34,401.44,401.63,401.05,401.38,401.0591,Red
5/13/22 11:36,401.38,401.5,401.23,401.44,401.1034,White
5/13/22 11:38,401.4501,401.72,401.42,401.63,401.1564,Green
5/13/22 11:40,401.63,401.79,401.33,401.62,401.2047,White
5/13/22 11:42,401.62,401.6909,400.96,401.05,401.2046,Red
5/13/22 11:44,401.05,401.24,400.79,400.995,401.1981,White
5/13/22 11:46,400.995,401.28,400.99,401.09,401.1987,White
5/13/22 11:48,401.1001,401.1801,400.8001,401.0701,401.1978,White
5/13/22 11:50,401.0701,401.1701,400.8701,401.0101,401.1916,White
5/13/22 11:52,401.0101,401.4701,400.9101,401.2701,401.205,Green
5/13/22 11:54,401.2701,401.61,401.2101,401.5001,401.2336,Green
5/13/22 11:56,401.5,401.67,401.49,401.54,401.2631,White
5/13/22 11:58,401.54,401.68,401.4,401.58,401.2935,White
5/13/22 12:00,401.58,401.7,401.35,401.57,401.3213,White
5/13/22 12:02,401.58,401.74,401.4401,401.67,401.3551,White
5/13/22 12:04,401.67,401.88,401.47,401.84,401.3997,Green
5/13/22 12:06,401.84,402.2,401.83,402.17,401.467,Green
5/13/22 12:08,402.18,402.48,402.14,402.47,401.5534,Green
5/13/22 12:10,402.47,402.71,402.37,402.71,401.6528,Green
5/13/22 12:12,402.71,402.75,402.48,402.635,401.7398,White
5/13/22 12:14,402.64,403.11,402.64,403.0774,401.8556,Green
5/13/22 12:16,403.07,403.18,402.781,402.9,401.9521,White
5/13/22 12:18,402.9,403.03,402.81,402.81,402.0366,White
5/13/22 12:20,402.8199,402.82,402.511,402.525,402.0954,Red
5/13/22 12:22,402.525,402.67,402.3,402.42,402.1431,Red
5/13/22 12:24,402.42,402.46,402.1001,402.11,402.164,Red
5/13/22 12:26,402.12,402.3,401.83,401.9501,402.1703,Red
5/13/22 12:28,401.9563,402.04,401.77,401.845,402.167,White
5/13/22 12:30,401.85,402.27,401.85,402.2489,402.194,Green
5/13/22 12:32,402.2489,402.64,402.24,402.61,402.2469,Green
5/13/22 12:34,402.62,402.77,402.55,402.62,402.2958,White
5/13/22 12:36,402.62,402.62,402.41,402.495,402.33,Red
5/13/22 12:38,402.495,402.66,402.49,402.58,402.3665,White
5/13/22 12:40,402.58,402.65,402.47,402.545,402.3956,White
5/13/22 12:42,402.5474,402.78,402.46,402.76,402.4366,Green
5/13/22 12:44,402.77,402.78,402.515,402.585,402.4595,White
5/13/22 12:46,402.595,402.68,402.06,402.11,402.4425,Red
5/13/22 12:48,402.125,402.46,402,402.06,402.42,White
5/13/22 12:50,402.02,402.17,401.78,401.8082,402.3765,Red
5/13/22 12:52,401.8,401.82,401.03,401.06,402.2748,Red
5/13/22 12:54,401.0599,401.21,400.691,401.12,402.1796,White
5/13/22 12:56,401.13,401.5348,400.96,401.485,402.1147,Green
5/13/22 12:58,401.485,401.79,401.4586,401.69,402.0677,Green
5/13/22 13:00,401.69,401.79,401.53,401.76,402.0284,White
5/13/22 13:02,401.76,402.15,401.75,402.1383,402.0211,Green
5/13/22 13:04,402.145,402.17,401.55,401.76,401.9863,White
5/13/22 13:06,401.76,402.03,401.37,401.4,401.9279,Red
5/13/22 13:08,401.4,401.69,401.21,401.235,401.8614,Red
5/13/22 13:10,401.26,401.55,401.25,401.38,401.8108,White
5/13/22 13:12,401.38,401.62,401.09,401.2299,401.7523,Red
5/13/22 13:14,401.2299,401.6,401.17,401.51,401.7189,White
5/13/22 13:16,401.51,401.7,401.12,401.16,401.6605,Red
5/13/22 13:18,401.165,401.53,401.0699,401.19,401.6068,White
5/13/22 13:20,401.19,401.2979,400.89,401.0401,401.5436,Red
5/13/22 13:22,401.05,401.11,400.6,400.74,401.4611,Red
5/13/22 13:24,400.74,401.17,400.67,401.14,401.4151,Green
5/13/22 13:26,401.14,401.46,401.05,401.41,401.3943,Green
5/13/22 13:28,401.41,401.56,400.991,401.08,401.3516,White
5/13/22 13:30,401.08,401.2101,400.8401,400.88,401.2981,Red
5/13/22 13:32,400.88,401.17,400.82,400.86,401.2481,White
5/13/22 13:34,400.86,401.29,400.77,401.25,401.234,Green
5/13/22 13:36,401.26,401.325,400.91,401.07,401.2102,White
5/13/22 13:38,401.07,401.2401,400.68,400.75,401.1649,Red
5/13/22 13:40,400.75,400.9799,400.58,400.62,401.1137,Red
5/13/22 13:42,400.62,400.65,399.9199,399.98,401.0169,Red
5/13/22 13:44,399.98,400.12,399.91,400.09,400.9319,White
5/13/22 13:46,400.1,400.39,399.91,399.9942,400.8427,White
5/13/22 13:48,400,400,399.68,399.75,400.7393,Red
5/13/22 13:50,399.74,400.39,399.74,400.33,400.6865,Green
5/13/22 13:52,400.3101,400.42,400.061,400.18,400.6265,White
5/13/22 13:54,400.18,400.21,399.82,399.83,400.5457,Red
5/13/22 13:56,399.82,400.12,399.54,399.5899,400.4523,Red
5/13/22 13:58,399.57,399.58,399.12,399.2556,400.3387,Red
5/13/22 14:00,399.25,399.46,399.21,399.35,400.2386,White
5/13/22 14:02,399.35,399.35,398.63,398.85,400.1061,Red
5/13/22 14:04,398.85,398.85,397.97,398.12,399.9249,Red
5/13/22 14:06,398.12,398.16,397.18,397.4155,399.6999,Red
5/13/22 14:08,397.4155,398.18,397.4155,398.08,399.5376,White
5/13/22 14:10,398.085,398.48,397.83,398.33,399.404,Green
5/13/22 14:12,398.33,398.67,398.315,398.66,399.3042,Green
5/13/22 14:14,398.66,398.76,398.07,398.1001,399.1677,Red
5/13/22 14:16,398.1001,398.22,397.79,397.81,399.0182,Red
5/13/22 14:18,397.81,398.31,397.72,398.11,398.9029,White
5/13/22 14:20,398.12,398.71,398.018,398.71,398.8429,Green
5/13/22 14:22,398.71,398.76,398.24,398.38,398.7642,White
5/13/22 14:24,398.36,398.56,397.65,397.84,398.6516,Red
5/13/22 14:26,397.84,398.25,397.78,397.833,398.5489,White
5/13/22 14:28,397.83,398.15,397.54,397.6567,398.4426,Red
5/13/22 14:30,397.6567,398.17,397.6,398.14,398.383,White
5/13/22 14:32,398.14,399.71,398.11,399.7,398.451,Green
5/13/22 14:34,399.7,399.71,398.81,399.38,398.4953,White
5/13/22 14:36,399.38,399.3825,398.38,398.58,398.4803,Red
5/13/22 14:38,398.57,398.65,398.3,398.4,398.4557,White
5/13/22 14:40,398.4,398.78,398.25,398.63,398.453,White
5/13/22 14:42,398.6099,399.2,398.37,398.78,398.4671,White
5/13/22 14:44,398.78,399.315,398.75,399.05,398.5062,White
5/13/22 14:46,399.05,399.27,398.64,398.9,398.5362,White
5/13/22 14:48,398.91,398.97,398.41,398.93,398.5706,White
5/13/22 14:50,398.92,398.965,398.35,398.74,398.5915,White
5/13/22 14:52,398.735,399.66,398.62,399.59,398.6795,Green
5/13/22 14:54,399.59,400.2997,399.56,400.17,398.8099,Green
5/13/22 14:56,400.1833,400.6,400.16,400.264,398.9413,White
5/13/22 14:58,400.264,400.52,400.23,400.27,399.0643,White
5/13/22 15:00,400.29,400.56,400.26,400.55,399.2021,Green
5/13/22 15:02,400.56,400.99,400.37,400.86,399.357,Green
5/13/22 15:04,400.85,400.9,400.56,400.5702,399.4828,White
5/13/22 15:06,400.58,400.82,400.32,400.79,399.6179,White
5/13/22 15:08,400.8,401.185,400.665,401,399.7599,Green
5/13/22 15:10,401,401.2165,400.89,401.18,399.907,White
5/13/22 15:12,401.19,401.28,401.06,401.1199,400.0418,White
5/13/22 15:14,401.1199,401.53,401.07,401.46,400.1944,Green
5/13/22 15:16,401.455,401.75,401.36,401.515,400.34,White
5/13/22 15:18,401.515,401.88,401.48,401.84,400.4993,Green
5/13/22 15:20,401.83,402.14,401.83,401.865,400.6476,White
5/13/22 15:22,401.875,401.9,401.44,401.55,400.7603,Red
5/13/22 15:24,401.55,402.11,401.5386,402.0682,400.9071,Green
5/13/22 15:26,402.06,402.14,401.7,401.72,401.0189,White
5/13/22 15:28,401.72,402.25,401.68,402.15,401.1541,Green
5/13/22 15:30,402.15,402.42,402.04,402.37,401.2947,Green
5/13/22 15:32,402.37,402.55,402.02,402.05,401.3991,White
5/13/22 15:34,402.05,402.21,401.2,401.315,401.437,Red
5/13/22 15:36,401.315,401.45,400.6501,400.6543,401.4171,Red
5/13/22 15:38,400.675,401.175,400.27,401.16,401.4306,White
5/13/22 15:40,401.15,401.59,400.95,400.9605,401.422,White
5/13/22 15:42,400.9605,401.44,400.85,401.27,401.4303,White
5/13/22 15:44,401.25,401.81,400.99,401.3601,401.4404,White
5/13/22 15:46,401.37,401.9799,401.15,401.8,401.4807,White
5/13/22 15:48,401.8,401.89,400.94,401.13,401.4647,Red
5/13/22 15:50,401.14,401.32,400.6,401.18,401.4499,White
5/13/22 15:52,401.18,401.66,399.96,400.27,401.3632,Red
5/13/22 15:54,400.29,400.56,399.88,400.08,401.2636,White
5/13/22 15:56,400.04,401.2,400.03,400.7216,401.215,Green
5/13/22 15:58,400.73,401.27,400.7211,401.23,401.2056,Green
5/13/22 16:00,401.23,401.77,401.005,401.69,401.2309,Green
5/16/22 9:32,400.04,400.88,399.84,400.23,401.1424,Red
5/16/22 9:34,400.23,400.62,399.56,399.67,401.0135,Red
5/16/22 9:36,399.67,400.02,399.43,399.6,400.8847,White
5/16/22 9:38,399.6,399.92,399.1619,399.84,400.7803,White
5/16/22 9:40,399.84,401.09,399.82,401.07,400.7766,Green
5/16/22 9:42,401.07,401.29,400.43,400.54,400.7347,White
5/16/22 9:44,400.54,401.22,400.28,400.74,400.7112,White
5/16/22 9:46,400.74,400.74,398.7,398.71,400.5357,Red
5/16/22 9:48,398.71,398.88,398.05,398.28,400.3363,Red
5/16/22 9:50,398.28,398.33,397.71,398.0336,400.1299,Red
5/16/22 9:52,398.0336,398.7,397.6,398.42,399.9666,Green
5/16/22 9:54,398.42,399.31,398.2099,398.9499,399.8552,Green
5/16/22 9:56,398.9499,399.53,398.61,399.01,399.7556,White
5/16/22 9:58,399.04,399.24,398.38,398.9675,399.6579,White
5/16/22 10:00,398.97,399.14,398.52,398.7241,399.5482,White
5/16/22 10:02,398.7241,398.9899,397.65,398.015,399.3909,Red
5/16/22 10:04,398.0001,398.4801,397.9201,398.3,399.2654,White
5/16/22 10:06,398.3,399.2,398.2701,399.05,399.2072,Green
5/16/22 10:08,399.06,399.6,398.64,399.41,399.185,Green
5/16/22 10:10,399.41,400.1,399.22,400.04,399.2166,Green
5/16/22 10:12,400.04,400.605,399.68,400.5,399.2871,Green
5/16/22 10:14,400.51,400.83,400.06,400.2599,399.3384,White
5/16/22 10:16,400.2599,400.5199,399.88,400.47,399.4053,White
5/16/22 10:18,400.49,401.0241,400.49,400.79,399.4976,Green
5/16/22 10:20,400.79,400.82,400.27,400.64,399.5797,White
5/16/22 10:22,400.64,401.22,400.6,400.76,399.6743,White
5/16/22 10:24,400.76,401.33,400.57,401.1,399.7934,White
5/16/22 10:26,401.1,401.4,400.74,400.84,399.8881,White
5/16/22 10:28,400.84,400.92,400.29,400.8,399.976,White
5/16/22 10:30,400.8,401.79,400.57,401.59,400.1216,Green
5/16/22 10:32,401.59,401.75,400.81,401.0548,400.2244,White
5/16/22 10:34,401.07,401.07,400.13,400.17,400.2577,Red
5/16/22 10:36,400.17,400.37,399.81,400.29,400.3018,White
5/16/22 10:38,400.27,400.515,399.89,399.89,400.3104,White
5/16/22 10:40,399.89,400.58,399.87,400.44,400.3564,White
5/16/22 10:42,400.42,400.42,399.84,400.04,400.3641,White
5/16/22 10:44,400.04,400.48,399.551,400.2,400.3792,White
5/16/22 10:46,400.15,400.29,399.72,399.77,400.3573,White
5/16/22 10:48,399.77,399.77,399.02,399.3,400.297,Red
5/16/22 10:50,399.3,399.4,398.89,398.98,400.211,Red
5/16/22 10:52,398.98,399.32,398.73,399.3015,400.149,White
5/16/22 10:54,399.3015,399.3015,398.64,398.735,400.0394,White
5/16/22 10:56,398.735,399.04,398.52,398.7,399.9258,White
5/16/22 10:58,398.705,398.98,398.4128,398.98,399.8348,White
5/16/22 11:00,398.98,398.99,398.36,398.52,399.7097,White
5/16/22 11:02,398.54,398.83,398.08,398.77,399.6086,White
5/16/22 11:04,398.77,398.85,398.3,398.58,399.4982,White
5/16/22 11:06,398.59,398.93,398.42,398.46,399.3837,White
5/16/22 11:08,398.44,398.49,397.98,398.34,399.2661,Red
5/16/22 11:10,398.34,399.16,398.3,399.06,399.2115,Green
5/16/22 11:12,399.08,399.34,398.82,399.25,399.1764,Green
5/16/22 11:14,399.25,399.34,398.67,398.8,399.1112,Red
5/16/22 11:16,398.8,399.11,398.77,399.01,399.0694,White
5/16/22 11:18,399.02,399.82,399,399.7453,399.0897,Green
5/16/22 11:20,399.72,399.745,399.34,399.44,399.0898,White
5/16/22 11:22,399.44,399.44,398.7789,399.07,399.068,Red
5/16/22 11:24,399.07,399.49,398.95,399.08,399.0531,White
5/16/22 11:26,399.09,399.31,398.83,398.88,399.0262,Red
5/16/22 11:28,398.88,399.3,398.731,399.08,399.019,White
5/16/22 11:30,399.08,399.24,398.81,399.0952,399.0154,White
5/16/22 11:32,399.0952,399.32,398.87,399.225,399.026,White
5/16/22 11:34,399.225,399.37,398.52,399.15,399.0333,White
5/16/22 11:36,399.15,399.68,398.7,398.71,399.01,White
5/16/22 11:38,398.71,399.19,398.32,399.05,399.0161,White
5/16/22 11:40,399.05,399.99,398.96,399.86,399.0853,Green
5/16/22 11:42,399.86,399.94,399.18,399.26,399.1057,White
5/16/22 11:44,399.24,399.83,399.08,399.62,399.1538,White
5/16/22 11:46,399.62,400.6,399.5901,400.37,399.2569,Green
5/16/22 11:48,400.37,400.76,400.25,400.69,399.3795,Green
5/16/22 11:50,400.695,400.95,400.61,400.82,399.5068,Green
5/16/22 11:52,400.83,401,400.36,400.94,399.6363,White
5/16/22 11:54,400.94,401.27,400.9,401.1801,399.7776,Green
5/16/22 11:56,401.1846,401.6,401.06,401.54,399.9386,Green
5/16/22 11:58,401.54,401.71,401.15,401.42,400.0808,White
5/16/22 12:00,401.43,401.49,401.2206,401.43,400.2144,White
5/16/22 12:02,401.43,401.6494,401.23,401.62,400.3553,Green
5/16/22 12:04,401.62,401.9099,401.52,401.845,400.5062,Green
5/16/22 12:06,401.845,402.079,401.02,401.02,400.5842,Red
5/16/22 12:08,401.02,401.22,400.61,401.09,400.6615,White
5/16/22 12:10,401.09,401.27,400.78,400.9244,400.7219,White
5/16/22 12:12,400.9244,401.04,400.51,400.67,400.7581,Red
5/16/22 12:14,400.67,400.91,400.63,400.83,400.8018,White
5/16/22 12:16,400.85,401,400.25,400.3,400.7992,Red
5/16/22 12:18,400.31,400.55,400.09,400.11,400.7777,Red
5/16/22 12:20,400.09,400.54,400.04,400.48,400.7815,White
5/16/22 12:22,400.46,400.5299,400.1538,400.36,400.7718,White
5/16/22 12:24,400.37,400.57,400.26,400.4,400.7617,White
5/16/22 12:26,400.39,400.4339,399.89,400.17,400.73,Red
5/16/22 12:28,400.17,400.48,400.01,400.42,400.7131,White
5/16/22 12:30,400.4,400.57,400.21,400.3523,400.6868,White
5/16/22 12:32,400.36,400.5,400.031,400.183,400.6459,Red
5/16/22 12:34,400.19,400.77,400.09,400.5565,400.6309,Green
5/16/22 12:36,400.57,401.1,400.39,400.84,400.6348,Green
5/16/22 12:38,400.84,400.91,400.22,400.4,400.6035,White
5/16/22 12:40,400.3899,400.45,399.76,399.83,400.5291,Red
5/16/22 12:42,399.83,399.99,399.62,399.8499,400.4594,White
5/16/22 12:44,399.81,399.84,399.61,399.775,400.3873,White
5/16/22 12:46,399.775,399.775,399.4302,399.63,400.3083,White
5/16/22 12:48,399.63,400.14,399.63,399.941,400.2591,Green
5/16/22 12:50,399.941,400.48,399.935,400.44,400.2529,Green
5/16/22 12:52,400.46,400.56,399.86,399.904,400.2085,Red
5/16/22 12:54,399.904,400.07,399.79,399.87,400.1667,White
5/16/22 12:56,399.87,399.9101,399.47,399.62,400.1118,Red
5/16/22 12:58,399.6,399.835,399.43,399.72,400.0689,White
5/16/22 13:00,399.7199,399.9999,399.6699,399.8499,400.0402,Green
5/16/22 13:02,399.8499,399.8499,399.3399,399.7499,400.0071,White
5/16/22 13:04,399.7499,400.0299,399.7499,400.0199,399.9976,Green
5/16/22 13:06,400.0199,400.1699,399.8499,400.0999,399.9968,Green
5/16/22 13:08,400.08,400.74,400.03,400.6599,400.0396,Green
5/16/22 13:10,400.66,400.77,400.48,400.72,400.0854,White
5/16/22 13:12,400.72,401.38,400.5,401.23,400.1697,Green
5/16/22 13:14,401.23,401.47,401.1712,401.333,400.2592,White
5/16/22 13:16,401.35,401.5,401.11,401.17,400.3333,Red
5/16/22 13:18,401.15,401.44,400.92,400.93,400.3859,Red
5/16/22 13:20,400.93,400.93,400.38,400.51,400.4046,Red
5/16/22 13:22,400.51,400.99,400.39,400.98,400.4589,Green
5/16/22 13:24,400.98,401.72,400.98,401.72,400.5677,Green
5/16/22 13:26,401.73,401.91,401.375,401.63,400.6661,White
5/16/22 13:28,401.63,401.9899,401.6,401.93,400.7851,Green
5/16/22 13:30,401.93,402.3099,401.89,402.17,400.9178,Green
5/16/22 13:32,402.17,402.58,402.17,402.5201,401.0703,Green
5/16/22 13:34,402.535,402.56,402.22,402.32,401.1991,White
5/16/22 13:36,402.32,402.57,402.2,402.53,401.3363,White
5/16/22 13:38,402.5,402.56,402.03,402.31,401.4476,White
5/16/22 13:40,402.31,402.4,402.0601,402.29,401.5501,White
5/16/22 13:42,402.27,402.81,402.23,402.36,401.6523,White
5/16/22 13:44,402.36,402.36,401.63,402.27,401.74,White
5/16/22 13:46,402.27,402.5914,402.05,402.068,401.8048,White
5/16/22 13:48,402.068,402.22,401.89,402.14,401.8676,White
5/16/22 13:50,402.14,402.26,401.79,401.8893,401.9037,Red
5/16/22 13:52,401.8893,402.29,401.8893,402.23,401.9597,White
5/16/22 13:54,402.23,402.3,401.89,401.904,401.983,White
5/16/22 13:56,401.904,402.2,401.71,402.13,402.0179,White
5/16/22 13:58,402.13,402.35,401.86,401.96,402.0334,White
5/16/22 14:00,401.96,402.13,401.7776,402,402.048,White
5/16/22 14:02,402,402.09,401.49,401.92,402.0526,White
5/16/22 14:04,401.8922,402.25,401.75,402.21,402.0773,Green
5/16/22 14:06,402.21,402.95,402.03,402.865,402.1497,Green
5/16/22 14:08,402.865,403.04,402.399,402.57,402.1942,White
5/16/22 14:10,402.58,402.89,402.48,402.89,402.2583,White
5/16/22 14:12,402.89,402.89,402.2,402.23,402.2643,Red
5/16/22 14:14,402.23,402.53,402.18,402.41,402.2802,White
5/16/22 14:16,402.4,402.52,402.24,402.31,402.2864,White
